clone_id,antigen,screen_batch,signal_rep1,signal_rep2,signal_rep3,true_binder,signal_mean
Ab0245,AgA,Screen2,0.9465636118775871,0.3912560782133433,0.40275616943525105,FALSE,0.5801919531753937
Ab0246,AgA,Screen1,4.123322609918742,3.6700628294034514,3.7494299208101145,TRUE,3.847605120044103
Ab0247,AgA,Screen1,0.05852244226874977,-0.15605541344503962,-0.4014491104592711,FALSE,-0.166327360545187
Ab0248,AgA,Screen1,1.5926070456145658,1.436513695405579,1.414873462711214,FALSE,1.4813314012437864
Ab0249,AgA,Screen2,-0.42619839433955287,-0.06032565760288383,0.07328652132505176,FALSE,-0.1377458435391283
Ab0250,AgA,Screen1,0.17572211509184638,0.68389096674521,-0.05338448136617459,FALSE,0.2687428668236273
Ab0251,AgA,Screen1,0.6921026793895595,1.091799218644697,1.1331955058025727,FALSE,0.972365801278943
Ab0252,AgA,Screen1,2.813155738265761,2.053130663092222,2.2249702205785655,TRUE,2.363752207312183
Ab0253,AgA,Screen2,3.242743881508431,3.2376865039734426,2.74124089534522,TRUE,3.0738904269423646
Ab0254,AgA,Screen1,-0.23533212672281179,-0.7467916702816049,-1.0140305683752533,FALSE,-0.6653847884598899
Ab0255,AgA,Screen1,-0.493177136121313,-0.12689343402628017,-0.11984455414333495,FALSE,-0.2466383747636427
Ab0256,AgA,Screen1,-0.03100576865113719,-0.22254472741163564,-0.19258135387111935,FALSE,-0.14871061664463073
Ab0257,AgA,Screen2,0.7386563962949021,0.8907966107368372,0.473614775526054,FALSE,0.7010225941859312
Ab0258,AgA,Screen2,-1.2921211451265049,-0.5067169955923962,-0.6591910864951258,FALSE,-0.819343075738009
Ab0259,AgA,Screen1,0.888629153758166,0.690917685319021,0.11401097391355514,FALSE,0.564519270996914
Ab0260,AgA,Screen1,1.399963091699283,1.937053213728816,1.1938418974038585,FALSE,1.5102860676106526
Ab0261,AgA,Screen1,1.1070188569091564,0.6419426188151546,0.6246569857538583,FALSE,0.7912061538260565
Ab0262,AgA,Screen2,1.8302989964726444,1.9850781599666,1.3948705178371157,FALSE,1.7367492247587866
Ab0263,AgA,Screen1,2.9096314280364566,2.412641030115817,3.34808758143832,TRUE,2.890120013196865
Ab0264,AgA,Screen2,-0.8628021932853431,-0.8839129799535527,-0.5599615654567439,FALSE,-0.7688922462318799
Ab0265,AgA,Screen2,2.2969491040024,0.8623043996020305,1.6514264965454106,FALSE,1.6035600000499473
Ab0266,AgA,Screen2,0.4742536551426476,0.6166191622058901,0.11836505484316973,FALSE,0.4030792907305692
Ab0267,AgA,Screen2,0.3088364421288008,-1.1230079907838206,-0.3004690793456083,FALSE,-0.37154687600020936
Ab0268,AgA,Screen2,-0.6640369993202802,0.14498828514334267,0.208294979653322,FALSE,-0.10358457817453852
Ab0269,AgA,Screen1,-0.4135384229041525,0.009478439351995827,-1.2932758998924143,FALSE,-0.565778627814857
Ab0270,AgA,Screen2,0.5489613380112782,1.0035916437754036,1.0485554345836061,FALSE,0.8670361387900959
Ab0271,AgA,Screen2,-0.9736041188031769,-1.4288266621522712,-1.1394579718699864,FALSE,-1.1806295842751449
Ab0272,AgA,Screen1,1.3866960358145206,1.3156370258529477,2.1312461953598794,FALSE,1.6111930856757823
Ab0273,AgA,Screen1,0.8579331670653529,1.4101421035811945,1.3226559728988825,FALSE,1.1969104145151432
Ab0274,AgA,Screen1,1.5174667576345908,0.8479845644957192,1.6525088979510874,FALSE,1.3393200733604658
Ab0275,AgA,Screen1,-0.7570065631739846,-0.15334099459077222,-0.15067255572124472,FALSE,-0.35367337116200054
Ab0276,AgA,Screen1,-0.16069628868864877,0.9458534671072171,0.6096639596625465,FALSE,0.46494037936037164
Ab0277,AgA,Screen2,-0.27338344801669173,-0.3081491573952586,-0.5968523638971516,FALSE,-0.39279498976970056
Ab0278,AgA,Screen1,2.760325988891978,1.455247275186106,2.3643317150065357,TRUE,2.1933016596948733
Ab0279,AgA,Screen1,0.36174001496486063,0.2027612891929958,0.1650864922728677,FALSE,0.24319593214357468
Ab0280,AgA,Screen2,-0.47835607222084486,-0.8666180855588289,-1.1444243499258429,FALSE,-0.8297995025685055
Ab0281,AgA,Screen2,1.0515152042932416,1.6927139176552268,1.7747542351905912,FALSE,1.50632778571302
Ab0282,AgA,Screen2,1.8439384556420442,2.637845322357279,1.5304462838161452,FALSE,2.004076687271823
Ab0283,AgA,Screen1,-0.41676047993553567,0.03405124542997574,0.14965524699345262,FALSE,-0.07768466250403577
Ab0284,AgA,Screen2,-0.6884457785897407,-0.7044610067475446,-1.2094590458612715,FALSE,-0.8674552770661856
Ab0285,AgA,Screen1,-1.091273483015604,-1.6580587199719086,-0.5767775289098749,FALSE,-1.1087032439657958
Ab0286,AgA,Screen1,2.2356134132087018,2.6140610412724086,2.514384067342709,TRUE,2.454686173941273
Ab0287,AgA,Screen1,1.4753422327723684,1.1815644114712391,1.1837302014707265,FALSE,1.280212281904778
Ab0288,AgA,Screen1,0.1347413150084194,-0.12530883131908388,0.2758119605190379,FALSE,0.09508148140279114
Ab0289,AgA,Screen1,-0.11970609198595977,0.7460197643546682,-0.4380620962775066,FALSE,0.06275052536373393
Ab0290,AgA,Screen1,0.9303391077877761,-0.13124183453331395,0.31269812615708625,FALSE,0.37059846647051614
Ab0291,AgA,Screen2,0.3670481348714572,-0.15203415598417658,0.21990073385470316,FALSE,0.1449715709139946
Ab0292,AgA,Screen1,-0.9363257060181511,-0.714070061824279,-0.5123422773401818,FALSE,-0.7209126817275373
Ab0293,AgA,Screen1,-1.3292407659683696,-1.5693889338718858,-1.896181276603818,FALSE,-1.598270325481358
Ab0294,AgA,Screen1,-0.4013726690449255,-0.323908258615197,-0.007292168663812576,FALSE,-0.24419103210797835
Ab0295,AgA,Screen1,-0.284712854792225,-1.0605654991920208,-0.9803080687384853,FALSE,-0.7751954742409103
Ab0296,AgA,Screen1,0.7341059631976347,0.6109899533435545,0.48865084556483157,FALSE,0.611248920702007
Ab0297,AgA,Screen1,0.7027308969789022,0.6934179710094648,0.9113634980007737,FALSE,0.7691707886630469
Ab0298,AgA,Screen2,3.146800327194084,2.300519125651345,2.586017271943886,TRUE,2.677778908263105
Ab0299,AgA,Screen2,-0.9693079442780123,-0.9389915955218238,-0.16115463527316343,FALSE,-0.6898180583576664
Ab0300,AgA,Screen1,0.013975743866074558,-0.47922449452895816,0.20820479176917112,FALSE,-0.0856813196312375
Ab0301,AgA,Screen1,2.276557196256686,2.455075928714013,2.736808485179292,TRUE,2.489480536716664
Ab0302,AgA,Screen2,-0.2346083321072155,-0.2947232078485126,-0.4762123827082516,FALSE,-0.3351813075546599
Ab0303,AgA,Screen2,1.028344606567537,0.6499392146259251,1.6441962992634103,FALSE,1.1074933734856243
Ab0304,AgA,Screen1,-1.2155842196409197,-1.1336970412320413,-1.3750557100229766,FALSE,-1.2414456569653125
Ab0305,AgA,Screen2,1.0063849799423505,0.5077318636477037,0.6563709562583868,FALSE,0.7234959332828138
Ab0306,AgA,Screen1,-1.4081334307306381,-1.201119902932569,-1.1338569308580793,FALSE,-1.2477034215070955
Ab0307,AgA,Screen2,3.082547653900589,2.657527537193345,2.430762660126866,TRUE,2.7236126170736004
Ab0308,AgA,Screen2,1.6878560190202292,0.22055730934355244,0.8893032658385558,FALSE,0.9325721980674458
Ab0309,AgA,Screen1,-0.9440649609000977,-0.47701983734548337,-0.919059163412275,FALSE,-0.7800479872192855
Ab0310,AgA,Screen1,-0.19632585919016213,-0.44754419041849597,-0.25696844303141014,FALSE,-0.3002794975466894
Ab0311,AgA,Screen2,-0.03984612495611156,0.052144562648796564,0.16860770899663444,FALSE,0.06030204889643981
Ab0312,AgA,Screen1,0.33765979967247806,0.3595705101569595,0.46008547731205307,FALSE,0.38577192904716356
Ab0313,AgA,Screen2,2.672714703820349,1.8132441904420509,2.1781253286688638,FALSE,2.2213614076437547
Ab0314,AgA,Screen1,-1.1079426966252948,-0.7635830390688134,-0.5904764197749102,FALSE,-0.8206673851563394
Ab0315,AgA,Screen2,2.610561328563767,2.8951331520317223,2.0366270814617806,TRUE,2.514107187352423
Ab0316,AgA,Screen1,1.5483693733331796,0.8130308296426261,0.1428556280184735,FALSE,0.8347519436647598
Ab0317,AgA,Screen1,2.7725662337450925,3.7523829185422857,3.2423876172902215,TRUE,3.2557789231925334
Ab0318,AgA,Screen1,1.5384383174290293,2.277170736353884,1.9441822788760081,FALSE,1.9199304442196405
Ab0319,AgA,Screen1,0.5567790671404886,0.30633468905860783,-0.5261753786052757,FALSE,0.11231279253127358
Ab0320,AgA,Screen1,0.2530666986289914,-0.5133813928081864,0.027243158044877508,FALSE,-0.0776905120447725
Ab0321,AgA,Screen2,1.4517734682577488,1.1053919178547293,0.8310036745216639,FALSE,1.1293896868780473
Ab0322,AgA,Screen1,-0.5417489725742082,-0.43689079860019087,-0.27975217448624373,FALSE,-0.4194639818868809
Ab0323,AgA,Screen1,-0.9456515864878157,-0.8243913459076401,-0.6967815007011171,FALSE,-0.8222748110321909
Ab0324,AgA,Screen1,-0.9628732130606767,-1.174095633052904,-0.06487919110330531,FALSE,-0.7339493457389619
Ab0325,AgA,Screen2,0.48244674567019297,1.329368823926812,2.064609005796841,FALSE,1.292141525131282
Ab0326,AgA,Screen1,-0.709264127789764,0.010572394173751776,-0.8182140322854731,FALSE,-0.5056352553004951
Ab0327,AgA,Screen2,-0.012420617957203978,-0.11629871249396705,-0.2785442691734583,FALSE,-0.13575453320820977
Ab0328,AgA,Screen1,-0.5049152349117274,-0.7306137168764163,0.03440873262716433,FALSE,-0.4003734063869932
Ab0329,AgA,Screen2,0.9780362370499637,0.8965390637823425,0.8300841303780763,FALSE,0.9015531437367942
Ab0330,AgA,Screen1,-0.5530998047598293,-0.7605661829503294,-0.10793102075858318,FALSE,-0.47386566948958064
Ab0331,AgA,Screen2,0.4565376114438228,0.8077264084698957,0.7188205061088462,FALSE,0.6610281753408549
Ab0332,AgA,Screen2,0.9463840018364582,0.413623024730474,1.1323487922167448,FALSE,0.8307852729278924
Ab0333,AgA,Screen2,2.988873956792018,2.1597763991963617,2.5738569249519747,TRUE,2.574169093646785
Ab0334,AgA,Screen2,1.098037211830805,0.5529769033877985,0.33204409074322494,FALSE,0.6610194019872762
Ab0335,AgA,Screen2,2.5843598007631092,1.6493415791942372,2.5187969681181097,TRUE,2.2508327826918184
Ab0336,AgA,Screen2,-0.8210519680568491,-1.3203506171485067,-1.1057435944923375,FALSE,-1.082382059899231
Ab0337,AgA,Screen1,0.7570924637676877,0.7566224137498401,0.7176486034628375,FALSE,0.7437878269934551
Ab0338,AgA,Screen1,0.11887633777778887,-0.27679302706334563,-0.14154677952208966,FALSE,-0.09982115626921546
Ab0339,AgA,Screen1,1.1736463207452843,1.8878624830277444,1.2553487408421395,TRUE,1.4389525148717226
Ab0340,AgA,Screen2,-0.2686240191826621,-0.07413729565720342,-0.06702281390270622,FALSE,-0.13659470958085723
Ab0341,AgA,Screen1,-2.0832138506703513,-1.3452903072752056,-2.024446055170297,FALSE,-1.8176500710386179
Ab0342,AgA,Screen2,0.280823474594346,0.4821437786444208,-0.007057671735482718,FALSE,0.2519698605010947
Ab0343,AgA,Screen2,-1.2855568636724537,-1.0879190131762233,-1.4484036982796409,FALSE,-1.273959858376106
Ab0344,AgA,Screen1,-1.621426714708523,-1.0869326935400798,-1.3649691054842887,FALSE,-1.357776171244297
Ab0345,AgA,Screen2,-0.7552447008369472,-1.2496699644134956,-1.403680693836543,FALSE,-1.1361984530289952
Ab0346,AgA,Screen2,1.4790544079660495,1.6683885038675028,2.344937711885025,FALSE,1.830793541239526
Ab0347,AgA,Screen1,-0.6868876848561901,-0.9741186011747428,-1.3111358576868557,FALSE,-0.9907140479059295
Ab0348,AgA,Screen2,-1.2636923190482092,-0.3054538839057257,-0.5674682485019023,FALSE,-0.7122048171519456
Ab0349,AgA,Screen1,-0.7910938379010215,-0.38547662324827425,-1.1338027879667925,FALSE,-0.7701244163720293
Ab0350,AgA,Screen2,-0.8700347833697002,-0.8035652074887792,-0.652953749656547,FALSE,-0.7755179135050089
Ab0351,AgA,Screen2,1.879447736450927,1.8320565969326692,1.8418184569813254,FALSE,1.8511075967883073
Ab0352,AgA,Screen2,0.5587918683395674,0.7167749887721266,0.46382416413941036,FALSE,0.5797970070837014
Ab0353,AgA,Screen1,0.41585842502838793,0.5923835681134173,0.5365435133759464,FALSE,0.5149285021725839
Ab0354,AgA,Screen1,-1.045738856730353,-0.4365712671811575,-0.7435372159239939,FALSE,-0.7419491132785015
Ab0355,AgA,Screen2,0.23124249772146244,0.37862765863375913,-0.051398969923527923,FALSE,0.1861570621438979
Ab0356,AgA,Screen1,-1.0058836554765305,-1.5625712124302809,-0.5880602927401772,FALSE,-1.0521717202156629
Ab0357,AgA,Screen2,-0.26144859645215734,-0.2839911887326426,-0.6741999536667065,FALSE,-0.40654657961716884
Ab0358,AgA,Screen2,0.6091034692695949,0.952477591408539,0.1995352574883904,FALSE,0.5870387727221748
Ab0359,AgA,Screen2,-0.9271837826719974,-0.3147867121498188,-0.6490941800522445,FALSE,-0.6303548916246869
Ab0360,AgA,Screen1,-0.8348667384927709,0.22002540677593743,0.10540916056973157,FALSE,-0.16981072371570063
Ab0361,AgA,Screen1,-0.6297912990899379,-0.48845639577275235,-0.6749927540151209,FALSE,-0.5977468162926037
Ab0362,AgA,Screen1,-0.5231514309155005,-0.3615981884731421,-0.7704288826271245,FALSE,-0.551726167338589
Ab0363,AgA,Screen1,-0.5100794445428292,-0.3547255885543976,-0.8597510444272711,FALSE,-0.5748520258414993
Ab0364,AgA,Screen2,1.0502479912031806,1.0939639575876028,0.4911583939776183,FALSE,0.8784567809228004
Ab0365,AgA,Screen2,0.8342741872320489,0.2669665573111957,0.07653429750706281,FALSE,0.3925916806834358
Ab0366,AgA,Screen2,0.8405776843272135,0.883210920728645,0.5662469444467446,FALSE,0.7633451831675343
Ab0367,AgA,Screen2,-0.30256007955615005,0.16796486216538073,0.1402874871706309,FALSE,0.0018974232599538547
Ab0368,AgA,Screen2,2.328237112629799,2.412802698198443,1.8626324548341064,TRUE,2.2012240885541163
Ab0369,AgA,Screen1,-1.1574045907366466,-1.0059810455617073,-0.8714921218889092,FALSE,-1.0116259193957544
Ab0370,AgA,Screen1,-0.5304322041138667,-0.44039425829148643,-0.5110572628877225,FALSE,-0.49396124176435857
Ab0371,AgA,Screen1,0.5494431600644025,0.06127053713819791,0.10554697431984433,FALSE,0.23875355717414823
Ab0372,AgA,Screen2,-1.4542409039081556,-0.4912921723714585,-0.9239021527622043,FALSE,-0.9564784096806062
Ab0373,AgA,Screen2,-0.6773721494058476,-1.0337996069062423,-0.4207628515211552,FALSE,-0.7106448692777484
Ab0374,AgA,Screen1,0.22798232417662834,-0.3405896813675524,-0.4583028410413462,FALSE,-0.19030339941075677
Ab0375,AgA,Screen2,4.166682654179494,3.2159668005424398,3.426976131802392,TRUE,3.603208528841442
Ab0376,AgA,Screen1,3.960786448737104,3.411288908346768,2.92265039962321,TRUE,3.431575252235694
Ab0377,AgA,Screen2,0.9890975912499739,0.545559566477287,0.9431921445417786,FALSE,0.8259497674230131
Ab0378,AgA,Screen1,-1.7160214222585601,-0.6088608522320208,-0.9348885400472979,FALSE,-1.0865902715126263
Ab0379,AgA,Screen2,0.8847143004294483,1.1197288639429321,0.9693650981501172,FALSE,0.9912694208408325
Ab0380,AgA,Screen2,3.964618005107451,4.0403422429517075,3.5503478016956005,TRUE,3.8517693499182535
Ab0381,AgA,Screen1,1.8695047703354502,1.3645660456694244,1.007721673615153,TRUE,1.4139308298733424
Ab0382,AgA,Screen2,0.5664826068287246,1.769694533144206,1.5919897686107265,FALSE,1.3093889695278857
Ab0383,AgA,Screen1,0.23159923618284706,-0.8415975475839931,0.01046323400223726,FALSE,-0.19984502579963626
Ab0384,AgA,Screen1,-1.6141912883039855,-0.8029040213475672,-0.6593788649379857,FALSE,-1.0254913915298463
Ab0385,AgA,Screen2,-0.7998837385259703,-0.9526118597724332,-0.9042057228215099,FALSE,-0.8855671070399711
Ab0386,AgA,Screen1,0.6278895150763121,0.976590221935786,1.0763012601427402,TRUE,0.8935936657182794
Ab0387,AgA,Screen1,-0.9566955900866392,-1.6040702488412952,-1.0499626951331045,FALSE,-1.2035761780203462
Ab0388,AgA,Screen2,1.3380509271627388,1.0781842093428877,1.114452810527114,FALSE,1.1768959823442469
Ab0389,AgA,Screen1,1.378929273432966,1.3991934457477544,0.8368389631534707,FALSE,1.2049872274447304
Ab0390,AgA,Screen2,-0.14817144843441596,0.44673730279277535,0.47234719621125565,FALSE,0.25697101685653834
Ab0391,AgA,Screen1,3.707649199930622,3.547785586174247,3.11134334528779,TRUE,3.45559271046422
Ab0392,AgA,Screen2,2.384694115418687,2.5695598139509555,2.309295275761085,TRUE,2.421183068376909
Ab0393,AgA,Screen1,-0.7715338506954293,-1.279418763196895,-1.0844691182100503,FALSE,-1.045140577367458
Ab0394,AgA,Screen1,-0.20219974701519203,0.14970148511263145,-0.8978399566983631,FALSE,-0.3167794062003079
Ab0395,AgA,Screen1,0.6826095875932799,0.5867799746503178,0.44761518491750785,FALSE,0.5723349157203685
Ab0396,AgA,Screen2,0.22014531765934658,1.010844746442252,0.8701474205347639,FALSE,0.7003791615454542
Ab0397,AgA,Screen2,-0.5963284808239486,-0.09367711766228307,0.6832355853709766,FALSE,-0.002256671038418349
Ab0398,AgA,Screen2,0.29859534850432595,-0.1400726703632011,-0.12599696914101088,FALSE,0.010841903000037992
Ab0399,AgA,Screen2,3.1465235455454117,3.9408813033614933,3.325882301064749,TRUE,3.4710957166572185
Ab0400,AgA,Screen1,0.3756430457955031,0.6860448718385006,0.42637114033756873,TRUE,0.49601968599052415
Ab0401,AgA,Screen2,-1.269571846642874,-1.0145363728715895,-1.3864986474489183,FALSE,-1.2235356223211271
Ab0402,AgA,Screen1,0.6674081695346804,0.8433916471063008,0.8042942078611424,FALSE,0.7716980081673744
Ab0403,AgA,Screen1,-0.7222226591175385,-1.164100340692297,-1.5085508806910926,FALSE,-1.1316246268336425
Ab0404,AgA,Screen2,0.42353255066343987,0.15133472395801922,0.14150795413860173,FALSE,0.23879174292002028
Ab0405,AgA,Screen1,0.9432150906564134,0.5853544170386589,1.152127617232976,FALSE,0.8935657083093494
Ab0406,AgA,Screen2,0.1116325767728488,0.7708978980049348,0.47536318747612527,FALSE,0.45263122075130297
Ab0407,AgA,Screen1,-0.9554345985085162,-0.7016007983753797,-1.2490085077930855,FALSE,-0.9686813015589939
Ab0408,AgA,Screen2,2.757874418065623,3.156402039042824,2.9888058148389645,TRUE,2.9676940906491374
Ab0409,AgA,Screen1,4.05046951197087,3.787068402265819,4.079456406572881,TRUE,3.9723314402698566
Ab0410,AgA,Screen2,0.5674976669453533,0.559621869427545,0.4813601790836859,FALSE,0.5361599051521947
Ab0411,AgA,Screen1,-1.232743281141185,-0.9294757107671053,-1.0592454579510098,FALSE,-1.0738214832864335
Ab0412,AgA,Screen1,0.9783875907183304,0.057467453009000524,0.21262730927048598,FALSE,0.4161607843326056
Ab0413,AgA,Screen1,-0.9427663705567869,-1.5059199613817547,-1.5478107008190132,FALSE,-1.3321656775858515
Ab0414,AgA,Screen2,1.3252372587595826,1.052581724139409,1.4750097404472482,FALSE,1.2842762411154134
Ab0415,AgA,Screen2,1.844995964075805,2.1239294236804227,1.4668483394000928,FALSE,1.8119245757187734
Ab0416,AgA,Screen1,-0.9471157608419477,-0.5332990831522352,-1.493132439287769,FALSE,-0.9911824277606506
Ab0417,AgA,Screen2,2.0877209359423086,1.9338482230903695,1.6496203169239363,FALSE,1.8903964919855383
Ab0418,AgA,Screen2,-0.2777608231873025,0.12643858870344937,-0.012255505732819492,FALSE,-0.05452591340555754
Ab0419,AgA,Screen2,-0.3328853926001272,-0.2847016746919221,-0.29279412862431115,FALSE,-0.30346039863878677
Ab0420,AgA,Screen1,1.5544856348985192,2.0835761455930775,1.4620466467408413,FALSE,1.7000361424108128
Ab0421,AgA,Screen2,1.4069970430999712,1.125941138067047,0.9483808873513311,FALSE,1.1604396895061164
Ab0422,AgA,Screen2,0.6822467877633536,0.5257704735792605,0.842399655238998,FALSE,0.6834723055272041
Ab0423,AgA,Screen2,0.1367210090063588,0.36179733451030105,0.7197478440516378,FALSE,0.40608872918943256
Ab0424,AgA,Screen2,-0.3555546082633679,-0.04759859992045834,-0.6578006988428439,FALSE,-0.35365130234222336
Ab0425,AgA,Screen1,-0.8512155296487989,-0.010833411592511444,-0.6523986639756811,FALSE,-0.5048158684056638
Ab0426,AgA,Screen2,-1.1949119938521804,-1.9510301097751883,-2.5790737051236627,FALSE,-1.9083386029170104
Ab0427,AgA,Screen2,1.9712930492857508,1.083743482416044,1.7655365463031543,FALSE,1.6068576926683165
Ab0428,AgA,Screen2,1.5533002007434558,0.7162235213605751,1.6217363527707471,FALSE,1.297086691624926
Ab0429,AgA,Screen1,-0.33403654762526114,-0.5899499193437303,-0.3717801251133683,FALSE,-0.4319221973607866
Ab0430,AgA,Screen1,-0.796984487335673,-0.47696705029060726,-0.07311450117557028,FALSE,-0.44902201293395017
Ab0431,AgA,Screen2,1.199411217069211,1.2220898599094208,0.8393391804548835,FALSE,1.0869467524778385
Ab0432,AgA,Screen2,0.5504672331356193,0.961070772375129,0.537781712881382,FALSE,0.6831065727973767
Ab0433,AgA,Screen2,0.4992884212123416,0.8641021527094874,-0.02795405554711361,FALSE,0.44514550612490517
Ab0434,AgA,Screen2,0.3969035271675265,0.437537898213082,0.33568866633954164,FALSE,0.3900433639067167
Ab0435,AgA,Screen2,0.4578797296830222,0.06706634984464381,-0.20514842941055317,FALSE,0.10659921670570428
Ab0436,AgA,Screen1,1.0685354091806893,0.488189661919216,0.7559290220399512,FALSE,0.7708846977132855
Ab0437,AgA,Screen2,0.5186852471332524,-0.23418402659655252,-0.8946483366747181,FALSE,-0.2033823720460061
Ab0438,AgA,Screen2,-0.5944864907909856,-0.9781245185154848,-0.942227339450092,FALSE,-0.8382794495855208
Ab0439,AgA,Screen1,1.2011176274816873,1.1171814583403108,1.2849747566872234,FALSE,1.2010912808364071
Ab0440,AgA,Screen1,-0.17519960276179936,-0.31436882454697673,-0.9289681471081619,FALSE,-0.472845524805646
Ab0441,AgA,Screen1,-0.5415200955968698,-1.502565911672595,-1.2862085021974496,FALSE,-1.1100981698223047
Ab0442,AgA,Screen1,2.0699908134789817,2.583818985982064,2.2385812804902954,TRUE,2.297463693317114
Ab0443,AgA,Screen2,0.2291644255755047,-0.0034970878365798708,0.08946702905238597,FALSE,0.10504478893043694
Ab0444,AgA,Screen2,1.9221839375781065,2.1656327076949937,2.0108072239252697,TRUE,2.032874623066123
Ab0445,AgA,Screen1,0.10670477792979813,0.02878346768052123,-0.7053241171072918,FALSE,-0.1899452904989908
Ab0446,AgA,Screen1,0.17208281162831568,0.028015860588242576,0.12608704071309385,FALSE,0.1087285709765507
Ab0447,AgA,Screen1,-2.341334936133099,-1.7750764876956309,-1.7940149458967043,FALSE,-1.9701421232418113
Ab0448,AgA,Screen1,3.12691754997308,3.1195144002929003,3.8717238152432567,TRUE,3.3727185885030795
Ab0449,AgA,Screen1,0.13439222319049843,-0.09358157377957282,0.1722834644756258,FALSE,0.07103137129551713
Ab0450,AgA,Screen2,1.1774524416413126,0.5529298181539168,1.2720553074275724,FALSE,1.0008125224076005
Ab0451,AgA,Screen2,0.7851391962547636,0.5456831234922652,0.2065455399143143,FALSE,0.5124559532204477
Ab0452,AgA,Screen2,-0.04750407498417236,-0.43203873696418266,-0.5109759152725328,FALSE,-0.3301729090736293
Ab0453,AgA,Screen1,-0.3968427971010068,-0.6740482266679377,-0.9781186002845796,FALSE,-0.6830032080178414
Ab0454,AgA,Screen1,2.788354342322334,3.015052367983792,2.6982069111177363,TRUE,2.8338712071412875
Ab0455,AgA,Screen1,0.0247248859025041,-0.17994089589805207,-0.4060947069787568,FALSE,-0.18710357232476826
Ab0456,AgA,Screen2,1.607907137903847,1.338322468926855,1.743727365037858,FALSE,1.563318990622853
Ab0457,AgA,Screen1,-1.0635601515253152,-1.24500406468736,-1.4595902249168733,FALSE,-1.256051480376516
Ab0458,AgA,Screen1,0.398655599576019,-0.4789743422599012,0.2887419778743103,FALSE,0.06947441173014268
Ab0459,AgA,Screen1,-1.1188194505974933,-0.7734422559413309,-1.1086491554899343,FALSE,-1.000303620676253
Ab0460,AgA,Screen1,-0.05717376318725839,-0.43380735265370135,-0.4993358318195388,FALSE,-0.33010564922016616
Ab0461,AgA,Screen1,0.7963201569472494,0.1848026095807262,-0.5178212739020958,FALSE,0.15443383087529328
Ab0462,AgA,Screen1,-0.3283792489147108,-0.3189145344983244,-0.4691960034970251,FALSE,-0.37216326230335345
Ab0463,AgA,Screen2,0.17242268729941274,-0.5406714160610684,-0.31075093873878556,FALSE,-0.2263332225001471
Ab0464,AgA,Screen1,1.2051564750426773,0.8179694539918437,1.4601307732508415,FALSE,1.1610855674284541
Ab0465,AgA,Screen2,1.4409267553660867,0.6285016392472882,1.128906175221167,FALSE,1.0661115232781808
Ab0466,AgA,Screen1,-1.1461375323492915,-1.2883507623958868,-0.7307723024459704,FALSE,-1.055086865730383
Ab0467,AgA,Screen2,0.6062980535727918,0.7389598145781259,1.0435731726344821,FALSE,0.7962770135951333
Ab0468,AgA,Screen2,0.15092979810870744,0.4824259496225096,0.04395341277367058,FALSE,0.22576972016829588
Ab0469,AgA,Screen2,0.698547725021558,0.9140272291522065,0.5975096800289572,FALSE,0.7366948780675738
Ab0470,AgA,Screen1,-0.024385700325821436,-0.5878333211897224,-1.1069868454152816,FALSE,-0.5730686223102751
Ab0471,AgA,Screen1,-0.036679127284095225,0.6378434508912314,0.525504792898164,FALSE,0.3755563721684334
Ab0472,AgA,Screen2,0.29119495552589,0.15243063705641785,0.7444300613970116,FALSE,0.3960185513264398
Ab0473,AgA,Screen2,1.1974801821596472,1.0403251748997384,0.42470934397774457,FALSE,0.88750490034571
Ab0474,AgA,Screen1,-0.7183904584817185,-0.25977267401740795,-0.46428517137940883,FALSE,-0.48081610129284513
Ab0475,AgA,Screen2,-0.5167442149215923,-0.4113813837217275,-0.25435354041209823,FALSE,-0.3941597130184727
Ab0476,AgA,Screen2,-0.4297888705198515,-0.050316039227242926,-0.9166623513448429,FALSE,-0.4655890870306458
Ab0477,AgA,Screen2,-0.34818534546576296,0.032521638094914124,-0.6651460927150123,FALSE,-0.3269366000286204
Ab0478,AgA,Screen2,-0.652915735055642,-0.47671773931745787,0.17886634731830864,FALSE,-0.3169223756849305
Ab0479,AgA,Screen1,0.08128667441089851,-0.43239373194673425,0.17938398701046304,FALSE,-0.057241023508457556
Ab0480,AgA,Screen2,1.7452391751914913,1.5371904568348653,1.531693215792819,TRUE,1.6047076159397253
Ab0001,AgB,Screen1,-0.6334654214683111,0.5266652535943835,0.027680737789634813,FALSE,-0.02637314336143091
Ab0002,AgB,Screen1,0.6654522739224997,0.0583820543427607,-0.1075671231499775,FALSE,0.2054224017050943
Ab0003,AgB,Screen2,-1.1246600880987592,-0.6250404115633521,-1.150723102174976,FALSE,-0.9668078672790291
Ab0004,AgB,Screen1,0.6685961910749976,0.8184856675363248,0.2518108999394854,FALSE,0.5796309195169359
Ab0005,AgB,Screen2,0.401138998848228,0.9520891759206882,0.9461470086799869,FALSE,0.7664583944829677
Ab0006,AgB,Screen1,1.1981868525210206,0.8479142159741362,1.1755253960463528,FALSE,1.0738754881805033
Ab0007,AgB,Screen1,0.30773310614046223,0.4740003040742831,-0.4609814876939238,FALSE,0.1069173075069405
Ab0008,AgB,Screen1,0.2863577524694478,0.24522209186671476,0.029449679562613296,FALSE,0.18700984129959197
