feature,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,direction
Gene_0430,12993.443316549477,-0.13688300761693575,0.06265345018192979,-2.184764082735461,0.028906148814879115,0.13569830971429364,NS
Gene_0920,8844.471086374699,-0.15790303893292235,0.07226500612296653,-2.1850553594949353,0.02888478780494216,0.13569830971429364,NS
Gene_0252,9846.082366196522,-0.16306879980223543,0.07501898437895965,-2.1737004459896534,0.029727639154242667,0.13701739137455485,NS
Gene_0465,8472.170706090325,-0.15821435915079388,0.07273442075191328,-2.175233644747656,0.02961261213274956,0.13701739137455485,NS
Gene_0536,4277.269019374377,-0.21224562589800705,0.09750934391789405,-2.1766696130857426,0.029505227088109133,0.13701739137455485,NS
Gene_0914,12443.583637981421,-0.1341916828438792,0.061585241441635886,-2.1789584598941967,0.02933475426850309,0.13701739137455485,NS
Gene_0348,13982.077316209827,-0.13945353790040507,0.06421439150733818,-2.1716866675357167,0.029879304844810568,0.13709328105266025,NS
Gene_0443,14869.854108316285,-0.1255113599603255,0.057892450440381195,-2.168009110092509,0.030157993402950386,0.13774867257023285,NS
Gene_0470,4806.375001587693,-0.2514549341040238,0.11659405994237061,-2.156670195962911,0.031031370805531085,0.14110228698120414,NS
Gene_0432,5944.972438126911,-0.19063047690964455,0.08860780524003767,-2.15139599037837,0.031444957407843824,0.14234458398015018,NS
Gene_0960,15325.65915875365,-0.13398119887244908,0.06255378394916988,-2.141856022352219,0.03220506967059874,0.14513751398216498,NS
Gene_0145,19823.65282519034,-0.11199906469589467,0.0524056551981488,-2.137156081198103,0.03258529883473682,0.14620129654169528,NS
Gene_0386,3909.966238520243,-0.26622625066230954,0.12472421957092064,-2.134519274429519,0.03280029760166593,0.1465176289343139,NS
Gene_0081,18824.157580469975,-0.11656339467031585,0.05472961692884663,-2.129804687320553,0.033187741553054394,0.14733619174178908,NS
Gene_1018,7996.641287598127,-0.14992756964670576,0.07042954274016137,-2.1287596626864347,0.03327414981150858,0.14733619174178908,NS
Gene_0438,28916.88532217669,-0.10200005056295511,0.048089076565676105,-2.1210648622801442,0.03391634440695293,0.1495268401245664,NS
Gene_0083,6425.381363288724,-0.16922938700531912,0.08013446628944604,-2.111817733883219,0.034702085624405486,0.1510210936615758,NS
Gene_0233,5560.07913188075,-0.20982426685402467,0.0993178766707799,-2.1126535714164802,0.03463042988331409,0.1510210936615758,NS
Gene_0773,11072.985260183683,-0.1430476600484138,0.06769284649144891,-2.1131872489138694,0.034584744240923,0.1510210936615758,NS
Gene_0477,18276.869423648106,-0.10861594643765413,0.05164462904375869,-2.103141187162433,0.0354534295391816,0.15244874904933392,NS
Gene_0864,4728.123703623767,-0.20738153332046588,0.09850073767966679,-2.105380509889065,0.035258198973302915,0.15244874904933392,NS
Gene_1140,45452.41084441365,-0.09411068156776259,0.04475442893771025,-2.102823872442814,0.035481168417793696,0.15244874904933392,NS
Gene_0168,5599.898892692637,-0.17615975418902802,0.08425518133623189,-2.090788381144636,0.03654703810494828,0.1559551161210569,NS
Gene_0291,12532.051020724657,-0.13221169371166952,0.06325481982163565,-2.0901441832334156,0.036604849740445304,0.1559551161210569,NS
Gene_0684,20575.3507794242,-0.10447186673941634,0.05002576643026152,-2.0883611425535173,0.03676526986966206,0.1559831951792357,NS
Gene_0273,4224.079199315887,-0.19565093225527388,0.09396726550283824,-2.082117971703288,0.03733169536883143,0.15729361400328845,NS
Gene_1045,7403.288758716745,-0.15838072917643406,0.07615015601999435,-2.079847730513498,0.03753950156685977,0.15729361400328845,NS
Gene_1161,6409.373976943352,-0.16668100781985376,0.08009308940151563,-2.0810910037976336,0.037425577130035886,0.15729361400328845,NS
Gene_0411,6626.640858771915,-0.1774089243545742,0.0854038863780633,-2.0772933396640267,0.03777449342669721,0.15762689849658837,NS
Gene_0105,13745.975073407684,-0.12153579565524004,0.058666417792531234,-2.0716416687489083,0.03829887092860715,0.1582109474481156,NS
Gene_0281,9649.083787813192,-0.13685126112703902,0.06614111093208538,-2.069080171144386,0.03853856412197687,0.1582109474481156,NS
Gene_0901,7291.145466457425,-0.15945941896951624,0.07698551987366373,-2.0712910587756688,0.03833160435057291,0.1582109474481156,NS
Gene_0910,10399.871525503278,-0.13639449115826685,0.06589507753182704,-2.06987374879996,0.03846416882781224,0.1582109474481156,NS
Gene_0337,3461.9122549967415,-0.2428216167647185,0.11860584116801914,-2.047298972575331,0.040628738726253416,0.16545197216233318,NS
Gene_0801,3551.4434392880084,-0.2280171829343736,0.11128924818932398,-2.0488698292441816,0.04047484527043062,0.16545197216233318,NS
Gene_0160,13642.474843029648,-0.13154744958399855,0.06430633075367147,-2.045637622956556,0.04079203698573253,0.16545250201413114,NS
Gene_0310,28547.69312985237,-0.10160454366970861,0.04980820750423478,-2.0399156837970933,0.04135872436301741,0.16641962898452242,NS
Gene_1177,10125.975405135969,-0.14939111443414194,0.07320818108552021,-2.040634150705458,0.04128720505222123,0.16641962898452242,NS
Gene_0938,13703.402683858412,-0.13129739070207097,0.06469604248694664,-2.0294501124788598,0.04241246534947412,0.16998513780382118,NS
Gene_0784,5465.438491431371,-0.1681992457578805,0.0831138901538432,-2.023720047834904,0.04299896463257123,0.17165728400561903,NS
Gene_0454,4976.813978051506,-0.1840863704229391,0.09110462728701353,-2.0206039572830745,0.04332077896816776,0.17226380342636122,NS
Gene_0785,6885.1052858790845,-0.16646621044608256,0.08256173180008784,-2.016263549911455,0.04377242426881065,0.1733798367522422,NS
Gene_0225,4360.482494628409,-0.2156094281086781,0.10711269951676154,-2.0129212416585434,0.044122915522160536,0.17408807914190966,NS
Gene_0185,7362.754568894318,-0.1572069025456453,0.07836070937190731,-2.0061955003435012,0.04483539376969686,0.17621352435066906,NS
Gene_0151,5996.178585170436,-0.1592463757442241,0.0794612165846752,-2.00407673817237,0.04506184080991673,0.17641971652994426,NS
Gene_0358,4312.345583042065,-0.2314064275297975,0.11563540649398193,-2.0011727769715644,0.04537377360386696,0.17695771705508115,NS
Gene_0379,8491.319148553759,-0.1540600189948149,0.07719464667934536,-1.995734492247324,0.045962830545359296,0.17788668004959665,NS
Gene_0459,11776.250784193366,-0.15056223232687993,0.0754247582382478,-1.9961911160694978,0.04591312408950251,0.17788668004959665,NS
Gene_0632,9553.845644153169,-0.1391172398840337,0.06997496766249502,-1.9881000953802137,0.046800620836983664,0.18044041645894082,NS
Gene_0196,31826.510506941242,-0.09804431508024576,0.04957291833744731,-1.9777797710606688,0.047953556518132726,0.18358346158879454,NS
Gene_0394,9164.534208216697,-0.1318197159291236,0.06665762690900112,-1.97756388941178,0.04797792635210114,0.18358346158879454,NS
Gene_0346,18266.062893988463,-0.10914363365411134,0.055421728730958165,-1.9693292893107557,0.04891528988776957,0.18532418830741584,NS
Gene_0409,17888.29305571581,-0.10841219140581769,0.05505722070821555,-1.9690821659953603,0.048943656434545096,0.18532418830741584,NS
Gene_0440,9549.667445684103,-0.14216241632926097,0.07225994660921721,-1.967375053542141,0.04913998815196392,0.18532418830741584,NS
Gene_0789,14948.140497276845,-0.11782520427916149,0.05989586989708711,-1.9671674270965323,0.049163911888259235,0.18532418830741584,NS
Gene_0486,7349.212563082835,-0.16246792861748963,0.08289821014068632,-1.9598484495837214,0.0500135064263148,0.18644740998633533,NS
Gene_0943,16473.45123206141,-0.12161682719957753,0.06198354950127215,-1.9620823295555456,0.049752899860411724,0.18644740998633533,NS
Gene_0945,10374.554078074923,-0.12925319746583672,0.06592218623530734,-1.9606934303493997,0.04991479590719339,0.18644740998633533,NS
Gene_0366,14160.944216260961,-0.11254156488972615,0.057576547913292524,-1.9546424537158473,0.05062528674208771,0.18668726369088945,NS
Gene_0511,17602.216129368302,-0.11176986252649114,0.05715931459904939,-1.9554094255768066,0.05053476449743865,0.18668726369088945,NS
Gene_0941,20163.702972380124,-0.10426006962957893,0.053340843452618136,-1.9546010689199462,0.050630175064097234,0.18668726369088945,NS
Gene_0751,7181.964492196513,-0.14473487863501847,0.07430535745561156,-1.947839073669486,0.0514342217972244,0.1889648583419766,NS
Gene_0735,13031.110611333555,-0.11224973594475025,0.0577295021321901,-1.9444085224867989,0.051846206952318355,0.18979080812148308,NS
Gene_0603,11083.665596317798,-0.13840119186322805,0.07137680597800938,-1.9390219268969298,0.052498668259428914,0.19080161152351582,NS
Gene_1105,8655.76470137388,-0.15129149305948103,0.07796473815380241,-1.9405117831733834,0.052317523567931894,0.19080161152351582,NS
Gene_0266,19113.883258763814,-0.09507761902818557,0.0490744886979929,-1.9374143582686814,0.05269471288362895,0.19083013879999913,NS
Gene_0398,6039.570711160862,-0.1619379623479934,0.08367365656490923,-1.9353518060056478,0.052947139069269046,0.19106191820725557,NS
Gene_0543,15808.772637093505,-0.1134290894766602,0.05867623515938512,-1.9331350958108886,0.05321955766179457,0.1913639413796443,NS
Gene_0505,4909.258101940518,-0.20765680408672943,0.10781690168042965,-1.9260134621770735,0.05410269292441956,0.1938520516797224,NS
Gene_1153,7779.492226572776,-0.15493535729524663,0.0806223083230017,-1.9217430078350073,0.05463810274438207,0.19508111331973035,NS
Gene_0629,8246.679056988105,-0.13689136497204896,0.0713302871512515,-1.9191197798177821,0.054969176757480524,0.19557454467398333,NS
Gene_0982,15639.386378517822,-0.10144492481293337,0.052973243766845916,-1.915021954468723,0.05548970381664891,0.19673622262266433,NS
Gene_0554,3558.070550821558,-0.22060622180274456,0.11541458986142988,-1.9114240415151222,0.05595010957475493,0.19699101079444967,NS
Gene_1095,6020.279948460473,-0.15430924406215063,0.08067801325750446,-1.912655478632491,0.05579217230180497,0.19699101079444967,NS
Gene_0187,12852.339898998498,-0.10839471646287495,0.056835173246997765,-1.907176670189894,0.05649771350481588,0.19783040070927316,NS
Gene_0199,3738.7370121449862,-0.25751862406875264,0.13517696385367267,-1.9050481437614863,0.05677381322130028,0.19783040070927316,NS
Gene_1081,14312.640336085984,-0.10938920995581872,0.0573967609945772,-1.9058429092567386,0.0566705899333564,0.19783040070927316,NS
Gene_0710,4565.607037918396,-0.21369977690934808,0.11268069892194436,-1.8965073784054283,0.05789298526411658,0.20035319814953656,NS
Gene_1069,10014.562834082486,-0.1262066113935365,0.0665319179908277,-1.896933309677556,0.05783674051793757,0.20035319814953656,NS
Gene_0140,10805.49128763457,-0.125347492015455,0.06630176041820456,-1.8905605405469474,0.05868303186659353,0.20202475851662688,NS
Gene_0726,8576.701893884174,-0.13306586296063688,0.07046526779206429,-1.8883893743695188,0.05897369676619482,0.20202475851662688,NS
Gene_0918,9624.668403826105,-0.1516470152852204,0.08029930826694302,-1.8885220627442096,0.058955898883859124,0.20202475851662688,NS
Gene_0478,12943.444038212174,-0.11411099363458051,0.06063647596015108,-1.881886963707648,0.059851364815631504,0.2043410233099338,NS
Gene_0501,8222.682880888795,-0.14332942712094648,0.07646227014551477,-1.8745117931782216,0.06085991813592939,0.20606743181535267,NS
Gene_1059,12144.050118610572,-0.12442374034802695,0.0664040611170518,-1.8737369108901738,0.06096669580335878,0.20606743181535267,NS
Gene_1086,10574.327479545407,-0.12456231747270094,0.06642878921926602,-1.8751255131498727,0.06077545839791732,0.20606743181535267,NS
Gene_0551,7825.5727943963975,-0.14784829824115248,0.0789872543321582,-1.8717994376588778,0.06123435611086889,0.20628450862598358,NS
Gene_0378,5098.337542955156,-0.17177120742828716,0.09185506622764936,-1.8700243163787758,0.061480441202297585,0.20642770655340978,NS
Gene_0489,22365.858715001872,-0.08798785751084666,0.04713549830964851,-1.8667004840561063,0.06194342611838665,0.20729582205955135,NS
Gene_0546,3989.2514146741246,-0.22262995864951232,0.11948362949282174,-1.8632674584336038,0.062424646103385946,0.20821904983168865,NS
Gene_0563,9520.308338533989,-0.13449982556074552,0.07233876184531823,-1.859305054852143,0.06298391091236527,0.20939569070537176,NS
Gene_0680,6426.413822423484,-0.1605034793127451,0.08651290947705767,-1.855254669886105,0.06355986807476051,0.21061995499283387,NS
Gene_0806,5741.781179112977,-0.16548456895237845,0.08951301819956864,-1.8487206920386907,0.06449815424340684,0.21234132598316408,NS
Gene_0840,9421.074099583955,-0.13268332871130975,0.07175156914905217,-1.8492045579613985,0.06442828083693751,0.21234132598316408,NS
Gene_1097,8761.003848507864,-0.1348481560869197,0.07355217581233697,-1.8333673286698542,0.06674796286105422,0.21903700434015852,NS
Gene_0183,9706.166923751916,-0.12696075234383486,0.06954127999313449,-1.8256890347196535,0.06789711581587175,0.2190380475991823,NS
Gene_0483,8276.993174849471,-0.13319874418354868,0.07285990451468573,-1.8281487612531937,0.06752722851601145,0.2190380475991823,NS
Gene_0662,8577.683830661628,-0.12739796037659937,0.06968724296967273,-1.8281389096142293,0.06752870666635681,0.2190380475991823,NS
Gene_0711,5850.092831587908,-0.15939593090322735,0.08735397768280867,-1.8247129109794,0.06804436389915426,0.2190380475991823,NS
Gene_0759,12874.912483096206,-0.11842545515849656,0.06486720142614882,-1.825660003126907,0.06790149144173911,0.2190380475991823,NS
Gene_1181,11250.537018574283,-0.1269341141534074,0.06932002127094995,-1.8311320716025499,0.06708083257886004,0.2190380475991823,NS
Gene_1036,17486.75070999288,-0.09774417779227679,0.054017641786214404,-1.809486207841484,0.07037550094607534,0.22582518341557084,NS
Gene_0284,5305.634693786401,-0.19704330614143736,0.10902120784316782,-1.8073850954292627,0.0707022562273776,0.22615800572416683,NS
Gene_1192,6782.393751177047,-0.14801242640628076,0.08199608640249757,-1.8051157427163786,0.0710565720841054,0.22657661664554363,NS
Gene_0184,11819.251806870001,-0.12374307662380596,0.06869746253108318,-1.801275797746046,0.07165942054263688,0.22707078884448062,NS
Gene_0595,12359.091818312147,-0.10802071069766617,0.05993670175376203,-1.8022464956688422,0.0715066323742871,0.22707078884448062,NS
Gene_0555,6155.849671795103,-0.145086038936511,0.08094657261559413,-1.7923679069836318,0.07307405210530545,0.229707726051213,NS
Gene_0627,3465.119943384382,-0.2611815464369665,0.14573499410426324,-1.7921676810863236,0.07310610998290114,0.229707726051213,NS
Gene_0940,19645.459122281187,-0.10338081673395934,0.057743370075368776,-1.7903495518017547,0.07339773495127516,0.229707726051213,NS
Gene_1048,8811.345673331936,-0.11240099799251307,0.06274616637023618,-1.7913604048618148,0.07323547854611813,0.229707726051213,NS
Gene_0820,9395.833489493836,-0.11403429300062416,0.06384443550164091,-1.786127359489196,0.0740786391849309,0.23112535425698444,NS
Gene_0776,10931.767495255715,-0.12298764165793835,0.06910746764336502,-1.7796577685732395,0.07513198583173042,0.23369274120667066,NS
Gene_0722,5011.118534277764,-0.1886913539668681,0.10616999033568668,-1.7772569571709163,0.07552597204403211,0.23419980321910874,NS
Gene_0890,8408.934932088241,-0.12841781061628257,0.07234720980932288,-1.775020915868607,0.07589443369597976,0.23462486514549838,NS
Gene_0137,10805.624266409288,-0.12658908172186004,0.0714816343981182,-1.7709315516880877,0.07657208479886395,0.23594861649572102,NS
Gene_0399,10667.261297721701,-0.12529258142641309,0.0709129799577401,-1.7668497572811068,0.07725339317216902,0.23594861649572102,NS
Gene_0619,6413.214805962285,-0.14165766050264225,0.08005489101027446,-1.7695066311996042,0.07680936513751233,0.23594861649572102,NS
Gene_0873,3999.3409003770394,-0.2027419355822667,0.11467626707481049,-1.7679502546939854,0.07706922028621431,0.23594861649572102,NS
Gene_0795,10620.298907596993,-0.11390989898583191,0.06456028940883182,-1.7643957303922662,0.077665376517367,0.2364945699357662,NS
Gene_0264,8646.854841391487,-0.13367661072714385,0.0758869514195587,-1.7615230052935127,0.07814992276246446,0.23725754994352985,NS
Gene_0095,7301.106179996102,-0.14657502939384043,0.08350094298514585,-1.7553697497753404,0.07919608286003964,0.23787401796216948,NS
Gene_0116,11197.646250931663,-0.11294676604868609,0.06456481105541609,-1.7493548606801264,0.08022969836593882,0.23787401796216948,NS
Gene_0319,7677.173413818806,-0.13594174564562647,0.07741696680786304,-1.755968378133606,0.0790938081206174,0.23787401796216948,NS
Gene_0327,8221.1071553009,-0.13095465663702868,0.07471842922300492,-1.7526419920603642,0.07966347854702671,0.23787401796216948,NS
Gene_0452,11197.691498745175,-0.10817359167609832,0.06177073542719834,-1.751211005146432,0.07990957049306077,0.23787401796216948,NS
Gene_0570,8540.21604266836,-0.12593708418633878,0.071981419418381265,-1.7495776716258993,0.0801912153815949,0.23787401796216948,NS
Gene_0755,7533.971105533008,-0.14634486380613523,0.08351673864711201,-1.7522818320827211,0.07972535845861865,0.23787401796216948,NS
Gene_1176,8949.714183340338,-0.13491755629725155,0.07678265953240074,-1.7571357532923049,0.0788946728711635,0.23787401796216948,NS
Gene_0883,4563.271541928121,-0.19107189326567356,0.10997399061853366,-1.7374280244902984,0.08231164820453418,0.24333530985247132,NS
Gene_0626,3082.1644431007353,-0.2324954980775421,0.13447735419711532,-1.7288821561491532,0.08383018827387123,0.2471041014817018,NS
Gene_0205,6308.246969646067,-0.14945489776359083,0.08688114648617985,-1.720222439598729,0.08539201559061393,0.24945926974761498,NS
Gene_0968,5381.07554642934,-0.1945776394249756,0.11297696592104411,-1.7222770839939137,0.0850193368774691,0.24945926974761498,NS
Gene_1053,6407.338807451902,-0.14639885954438994,0.08516482277986284,-1.7190062136664934,0.08561324050509864,0.24945926974761498,NS
Gene_1103,20086.9140401045,-0.08588638163853761,0.04989225985190615,-1.7214369902961268,0.08517155679598754,0.24945926974761498,NS
Gene_0114,4044.130352525548,-0.21680177151287694,0.1267116010988888,-1.7109859683935302,0.08708370312408878,0.25014978744426636,NS
Gene_0190,6065.658629930412,-0.1880909936202242,0.10990877245956891,-1.7113374065697569,0.08701884479704856,0.25014978744426636,NS
Gene_0425,5202.665005440701,-0.17575227124294235,0.10246506571124057,-1.7152408972071937,0.08630106955682064,0.25014978744426636,NS
Gene_0781,11046.82697750401,-0.10718378645013803,0.06264052667126066,-1.7110933152373018,0.08706388800091222,0.25014978744426636,NS
Gene_1146,5203.68827285066,-0.19668920710620558,0.11494295399571845,-1.7111897708278152,0.08704608639525942,0.25014978744426636,NS
Gene_0472,7932.9582829514975,-0.11887997223990164,0.06968620527648166,-1.7059326414495173,0.08802062152864432,0.25212686505662524,NS
Gene_0246,12643.054810540443,-0.10659558305622888,0.06292561329092165,-1.6939935501845564,0.09026650866633705,0.25229980772908456,NS
Gene_0298,13396.426262043538,-0.10400082852509321,0.06117223861041098,-1.7001311524243152,0.08910625873809548,0.25229980772908456,NS
Gene_0326,3439.3554838071063,-0.23492838308818564,0.1380010413828553,-1.7023667411061452,0.08868664067789306,0.25229980772908456,NS
Gene_0417,3105.4936260769937,-0.2526881028076349,0.14891877893164832,-1.6968182563705767,0.08973102610974401,0.25229980772908456,NS
Gene_0502,5902.928132888334,-0.13955157287058667,0.08195659209983867,-1.7027498251829016,0.08861489620693447,0.25229980772908456,NS
Gene_0531,6033.199292836421,-0.1585054023752016,0.09363119711996419,-1.6928695482993545,0.0904803008090698,0.25229980772908456,NS
Gene_0809,6477.119946540886,-0.14823016365415326,0.08758561885861196,-1.6924029947592059,0.09056916174890216,0.25229980772908456,NS
Gene_0984,5344.147196117193,-0.1787105477203061,0.10541898440295734,-1.6952406507465148,0.09002977830073325,0.25229980772908456,NS
Gene_1054,8101.734893904637,-0.12300024883181407,0.07249452280722211,-1.6966833364624951,0.08975654472880858,0.25229980772908456,NS
Gene_1131,5043.207305715071,-0.16135644260145618,0.09486533822949753,-1.7008998820106862,0.08896178879982758,0.25229980772908456,NS
Gene_0732,9767.059471163078,-0.13016825256287795,0.07703171129248998,-1.6898008674457214,0.09106605781830378,0.2529889935007124,NS
Gene_1021,7499.364228771535,-0.15656941640141794,0.09316220400983376,-1.6806109093865065,0.09283851540634354,0.25720834596183706,NS
Gene_0458,14865.458422366413,-0.0974438957754208,0.058148830750633054,-1.6757670707653902,0.09378382649598964,0.2591193462314264,NS
Gene_0186,14974.302772269102,-0.09600588921831546,0.05751485054829739,-1.66923652418597,0.09507051433827651,0.2615639213494218,NS
Gene_0583,7381.096322577148,-0.13291907423816185,0.07972171169081567,-1.6672882633737376,0.0954570992680364,0.2615639213494218,NS
Gene_0788,7573.295005743271,-0.14501663064472198,0.08696063864094258,-1.6676123003591377,0.09539271488555527,0.2615639213494218,NS
Gene_1001,9352.626366355611,-0.12382234503056183,0.07432022326495186,-1.6660652994694962,0.09570040909332889,0.2615639213494218,NS
Gene_0232,10218.499839154952,-0.10436479568707487,0.06274448488722556,-1.6633301855080331,0.09624635958351724,0.26234894789700663,NS
Gene_0102,6893.046467252388,-0.13280900041614288,0.0802401519029784,-1.6551439306436957,0.0978953055023543,0.2661282567811991,NS
Gene_0372,8425.377765021587,-0.12543091534185824,0.07602516952093137,-1.6498603835052863,0.09897149509720879,0.2669071702887492,NS
Gene_0393,9135.070313175354,-0.11845063030330777,0.07172178959261434,-1.6515292071784193,0.09863056193129555,0.2669071702887492,NS
Gene_1150,10298.01220438796,-0.11875556355799562,0.07194752266135172,-1.6505858598768393,0.09882316813921502,0.2669071702887492,NS
Gene_0135,15941.638488552622,-0.10268945412840065,0.06262709859290203,-1.6396968155257823,0.10106822140204295,0.2678363077905369,NS
Gene_0217,12958.834971543609,-0.10538477635730818,0.0642410474775552,-1.6404585618584122,0.10090985760817427,0.2678363077905369,NS
Gene_0487,10031.089569192342,-0.10905981948126987,0.06635266901861055,-1.6436387728529933,0.10025083998708197,0.2678363077905369,NS
Gene_0635,7244.423532146761,-0.13904497974329202,0.08464785328689453,-1.6426285409983272,0.10045981187909525,0.2678363077905369,NS
Gene_0718,6158.02292203015,-0.14202861065058106,0.08664339704792076,-1.6392317878767821,0.10116499594060713,0.2678363077905369,NS
Gene_0832,12232.014382139647,-0.10903896988767134,0.06625807918614951,-1.6456705540969663,0.09983160457411401,0.2678363077905369,NS
Gene_0986,9973.668887935735,-0.10607065817451289,0.064632131368572,-1.6411443647066661,0.10076745132053586,0.2678363077905369,NS
Gene_0243,8053.7937852777,-0.12900440867148055,0.07896001235988243,-1.6337941803188523,0.10230207474140719,0.2689426456893775,NS
Gene_0493,10341.689164298235,-0.11361536533745194,0.06949271156713042,-1.6349249119125067,0.10206478942028885,0.2689426456893775,NS
Gene_1113,6324.868794998012,-0.13644272724572135,0.08353141252379383,-1.6334301446998252,0.10237856137682418,0.2689426456893775,NS
Gene_0566,15525.312944403093,-0.09081527875674002,0.055896288630548144,-1.6247103516477144,0.10422429062399137,0.2723799760121836,NS
Gene_0852,9635.322365058504,-0.11148963501838755,0.06860674811228519,-1.62505348360074,0.10415116322526013,0.2723799760121836,NS
Gene_0286,5026.785765908281,-0.16297599621789494,0.10061559691359524,-1.6197885935900413,0.10527769735097672,0.27313853421510415,NS
Gene_0295,8518.392796175678,-0.12013220296593778,0.07411828286713018,-1.6208174058928955,0.10505680441635262,0.27313853421510415,NS
Gene_0805,14568.239062460596,-0.09701790224896063,0.05990314525277431,-1.619579436765341,0.10532264978116936,0.27313853421510415,NS
Gene_0200,14549.680937499346,-0.10282050240633687,0.06354310962845285,-1.618121980613563,0.10563631235909114,0.273253114112547,NS
Gene_0497,10920.17185777355,-0.10121707481131673,0.06269803940181469,-1.6143578934365717,0.10644981932806914,0.27465678574723185,NS
Gene_0089,12096.197372898503,-0.09881377493066,0.06131816159005791,-1.6114927840022133,0.10707235874480754,0.2755618572772458,NS
Gene_0340,13270.787405272902,-0.10878725157158742,0.06756166080254328,-1.6101920864487134,0.1073559284774305,0.2755921809521887,NS
Gene_0834,11053.23577289644,-0.11388069542416862,0.07086126858444146,-1.6070936591893397,0.10803382405614081,0.276632064628603,NS
Gene_0857,10060.691439135953,-0.10376655181721851,0.06470598712985061,-1.6036622949431556,0.10878851128500262,0.2778628474634576,NS
Gene_0112,4965.883531885185,-0.15100886384256815,0.09467096398440995,-1.5950916467633698,0.11069174316718723,0.2820136371143916,NS
Gene_0814,6535.669315218288,-0.1554620322644165,0.09774815642153353,-1.590434417954596,0.11173691739082091,0.2820470883220136,NS
Gene_0816,15636.038392742017,-0.10040449956317975,0.06309098143576833,-1.5914239607351737,0.11151419550023861,0.2820470883220136,NS
Gene_0961,16347.218831926908,-0.09300639390333029,0.05849176046427388,-1.5900768444153355,0.11181748471937818,0.2820470883220136,NS
Gene_1051,8117.842032594512,-0.12541501177468026,0.07887311205454017,-1.5900857530251464,0.11181547690334097,0.2820470883220136,NS
Gene_0605,9430.67691788142,-0.11798222779294092,0.0744020254519105,-1.5857394617462173,0.11279842350947883,0.28311287484804837,NS
Gene_1127,8414.052629324862,-0.1160300575552842,0.07312154247202071,-1.5868108580953697,0.1125554888893241,0.28311287484804837,NS
Gene_0132,3625.1022762728326,-0.18254653452636038,0.11561185799721801,-1.5789603046666114,0.11434516231847752,0.2855812674653601,NS
Gene_0828,4691.28891596171,-0.14395611831918811,0.09114289751097666,-1.5794551440703426,0.11423169743217573,0.2855812674653601,NS
Gene_0468,3039.0405817107303,-0.23415104730176856,0.14850483963786587,-1.576723343648287,0.11485919666351883,0.2861602590093565,NS
Gene_1016,6178.957038404623,-0.12551051237484886,0.07995863328965142,-1.56969306766644,0.11648653477337767,0.2895032996573651,NS
Gene_0431,8542.49544351283,-0.1214100776372321,0.07749750714098999,-1.5666320390971114,0.11720072445838842,0.290566099268474,NS
Gene_0550,9227.691165348679,-0.10991513998700447,0.07021831967107925,-1.5653342390116338,0.11750455892076068,0.29060883596500325,NS
Gene_0446,11429.113192603181,-0.098446543645587,0.06306855973390331,-1.5609448520934877,0.1185367633624056,0.29244836508389116,NS
Gene_0412,3277.989570019863,-0.21359913340455713,0.13758643194412132,-1.5524723650898022,0.12054924005518144,0.2966915762523155,NS
Gene_0331,9544.809683355457,-0.11364325565696494,0.07352571880097375,-1.5456259049243037,0.12219494120451009,0.30001372973698115,NS
Gene_0422,7347.774498627761,-0.12606486448808293,0.08170145247188455,-1.5429941656357322,0.12283219151948412,0.3001249209656793,NS
Gene_0703,6506.720798484827,-0.11969440058942545,0.07757219536245316,-1.5430064861534196,0.12282920218846832,0.3001249209656793,NS
Gene_0780,7475.743406098594,-0.12078693990418182,0.07860480981664902,-1.5366354830693623,0.12438259828011736,0.3031825833077861,NS
Gene_0227,5772.088454882085,-0.13192748071198146,0.08596604337926493,-1.5346464199817118,0.12487070364875111,0.3036424304552365,NS
Gene_0979,3187.288766886209,-0.27016839812649507,0.17626706158017058,-1.5327219714479432,0.12534437322383876,0.30406505849036486,NS
Gene_0381,7894.536208021438,-0.12316155282799834,0.08070135066194234,-1.526139919812763,0.1269750221525913,0.30728561446951685,NS
Gene_0144,5793.143867037258,-0.13595269782388195,0.08928780436784889,-1.522634572396724,0.12785015526366306,0.3076777157321521,NS
Gene_0181,11839.801556361897,-0.09278302601951897,0.06111094510185133,-1.5182718229096435,0.12894588788426942,0.3076777157321521,NS
Gene_0189,5151.978820710638,-0.14496756621664325,0.09532251976572502,-1.5208113106213652,0.12830719522714615,0.3076777157321521,NS
Gene_0192,7223.926526749117,-0.12720079612815546,0.08383334704483789,-1.5173054710570328,0.12918957754028806,0.3076777157321521,NS
Gene_0343,19627.24749727978,-0.0834649786137866,0.05498260549144553,-1.5180251620991754,0.12900805557256062,0.3076777157321521,NS
Gene_0782,8826.120048444607,-0.11830408896837287,0.07799993665582372,-1.5167203210740032,0.1293373114573702,0.3076777157321521,NS
Gene_0849,9413.004815633067,0.10570397111193719,0.06954291939098121,1.5199817902043034,0.12851555235593481,0.3076777157321521,NS
Gene_1029,12814.200397148146,-0.09514750575824965,0.06276959572283801,-1.515821548037011,0.12956448187142894,0.3076777157321521,NS
Gene_0455,6013.867376370078,-0.15966394136193854,0.10551766926720915,-1.5131488637946628,0.13024185000263544,0.3085176815794488,NS
Gene_1078,24275.412857580628,-0.07275935994928298,0.048120375165688255,-1.512028110727684,0.13052671143745911,0.3085176815794488,NS
